id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
203255,2022-10-18,571094.8840914518,m9,EeN9E5i1cED6Ik5hhJhZczRhBXGdoEsXdEsowH19NvkixZEr6HjMk4TSOax7DqYICOJIMSvaWZlyVZFsdTXDUAtYTe4TWVIMuSLcAm6yhsKwjYE15x,mgK1Ba05k7mpPHscZ5E6rZjgTHdESHtXlNXP0xu1wQsExakP4kWbDgJhUpsUDxcVAXRw3pE0euMLecXVtGDG4vx1BH3Nsfb1GmG97izarFjBUS6oPWDA,2022-12-22 00:14:25.816463,2022-04-03 19:42:23.400698
380948,2023-11-28,561476.2607289423,KUUnNFR,FfUZ47PPdLWoEqHLxobPMzAJnSsWebQgdSLoQCyYC94OYcKMXE0x4tThS32sPFKqQstOVAnJ3WUTcTo7x124BoDoBXnduTOlHuqZnEaKBfbJcOIjVQ5KPc77VB6i0QCyGiBcYxy6ys7JXl6kAMraMLAZuMyGJPf4ZT1XzmfGMb4fMxZVfjfmMYfoAJhpb0UrIZKPb3BnMDWdm7iY85DiEWfCablgss9G,7FEjwlk0IJWBdBxwHElCcGgEsm6b2PRluZLTnnoA1vUtdR9R1igfFcguUwOytWMjlm3o4hQMnfOb16U1AZi2zazXbuqG2bczB7v9hY8n4qlIWcIyaPCt2cKmPEOZICJ885Tx6XRUD6dBKGl1DzCekUCBDNPkCXHxm3nAD5q1R4CkJksWSSPeEWAwEf7iaAFI,2020-04-26 16:36:10.875658,2022-09-21 18:59:08.769802
207805,2022-04-06,629134.0598213638,UKJ9Ft,G8ws3kKeZ0AfFeyne6mROnWLTS2CDWGVDiDXH9xlUcE2NUMSK219wJTiKUcjyXHBwB,ZKpdve1hholf1Q8gJL1n9JmCsQc4JYVSUXNPyYDk7FG4IyezBj1aI2GWj91I,2022-07-26 13:30:08.382212,2021-11-14 22:18:11.497425
833335,2022-07-30,205891.8278665396,HpaUifVxU,EEtA1GfSQhxyyXNFv1tM7989KIWE,9Y4dWPQ2Pv7mxYXZMv31RVdCJXZ5oijxspmFeOW9nzMHlKakNpqLMyeJEc20zSGh,2020-11-14 15:18:13.881957,2019-07-17 16:41:06.456345
772942,2022-05-26,380963.0602097104,gb,JNNQw0ReNvrNaWKMImuqUU4HjvrWIhHkX5tRf1qyFg4FeyfuFccBlL1iOXlKnayYSZRe9WDHE5nK8pRVDYEWe9JdVWEyo7wWPL39cyNqcj4AaGYVvLTecQj5W7dJpWrbQ4PNOXOcBVGH2h9XgIHY4E30c4xFATK4TIXEO7iPhwAn9VqRQKXn4CsyVZwSZ7H92qPUbW6qrriMJZgx6WngObQ7gCkvl4Z,r7f5qArzkkqqLflc5GO3Ej91MSkBdjw90PfZEotfC44IZoQ,2019-11-29 00:34:34.739255,2020-03-31 06:25:26.019090
479931,2023-01-25,72975.24551796349,Psaqt,e0DgiqSOUrQd30EZNNWY9wvfnEsNxenY6ldJrrSfvI1YbjSpP9aDsHfD4SitrBZk15AX6wjp2AimP0vdlm0ZozQq5JylZk2dsmI47Vytm2UVViZcPcZRbO7COy97QVuDDNVHYG0qaGUD5EkQqiGDNLwPisrV1nRA93dwGHJnkPtOfn2mER8CQgNc9yOOYkbB5,ohWHcpF11M89lKfnlykmEs6qzBQKeFuQFZpvQhNISd6er9k1ENJHcGkTpmSt2lKGi2jqtrTlmOco5ViaXyBuE5FYjLbyLcctpFsAUb8IjkovsDudEZ0Qg2M86gSGA4OwXKj,2019-04-02 16:52:56.717664,2023-05-22 15:51:32.161089
389800,2020-10-30,909305.9270539206,lhdO2kGeZ,wAndWfR8RiXIx3aAi8MFQfGIZnXjmofhZfrv95XabhvDbUz9raLmPgPb1jWkkS,fh42naKDMiJQazeoklHYkDV9kUB71kZmTY8hNRWFLoi3LJjsY9NoyHzrTz2sMhw7PB73E2ijYnTMMBQMZbZ6OhGVOG3emPpBmFSoKusfiSPGFAJV3uz7t4bWnMcf,2021-07-18 23:53:20.558358,2022-11-22 17:29:42.468430
992856,2022-02-07,894118.3735057812,OlZ5wQ,zq8knNapNYhubPTlhPLqKRMDNFwlr5tim1OE5Nx6GODZ7hYh0ZH34sGD2ZCqiZUjf6LtRajWqM7rPg4pLyre3fwD6w6wetB7C6Vwfa4zW26QbZGX746SRkuO6MTSgHnFg4DTaiaX2rkv6wvJL0Q6RpG4oj9tY4eMa3MkrXse9Qa1jO2CuBE8xWiG1fm9XlMrGe2ATGzQvA1mN8cRdpwc0SYVM,4XWiOymIpvWJ89avFs87BDN2qTixGIsW9u3Y9cmEJnlvz6Suz8MWWlOjZzJah67AJ9noKYH9ZkkPT4bqwNjNoR5NiTPMI,2021-08-13 15:54:40.128614,2019-04-23 11:20:35.069929
446899,2020-09-01,859401.1437100759,qMoVPLbN,bl5j4tMeQGlOW1tAP4iiij395t1fefCqB5grJoipvxywZkZOk5qskuwIfo7Du1X3L4mEOxj1N4h6PURGW,CBgPsVX4kgeHW6s3zY59jZJc7PiTcoBqXi63ju7Nct0oFnt7a02yEeWUVKo09zJIUFdWRfCtbbn3bBzoAUWtxwR7rIGV0LDyeqsLyJJf6O1v1SJYp26EQybYkotFHrw28P2dvQwbrRBGdQYWn4ATOU6ULndUXYMxwfRTPLkGz9xm1s3RNhF6Pniuz7d,2021-12-04 16:02:04.783750,2018-12-26 19:44:41.756622
907562,2023-09-08,839531.5448556182,EiMAAtZ,4n0xQEvPEywPjaxhcZYYgTqNtpSecHU8jKlvmslALgOPm8DUAkfVRpHwkSJ3Tf7AbnvgIDcIr0ycjOQYIbwX6p7aj8WY8HDUHp0X1IL2Jt7ERmZsde2OohoTkAOsG0QdOqBLiUXpnEjMkjew4VIxv0fxc9S,qkSwkS99HQDvwalD4DPZ8uu8HU1xBoPgLdDW6KBju942UaNfzAOPwVPWlOilW8rFs4u4dcg4huSYHYhtoGDnVuHZORK38FaaYt81aV6KCxRb405cA2Hii9jIsB175QWcM0BPVjcSFk5QcCTO5lZ0KHzsl4T6jWgYqizLNT6sqsupqX30GBWDoTiI0qaHFiH3hOcIAw7AktjdV6rXRc7G9DqhJPdpIEBFy4Wd3pRz8zdo1F,2021-08-17 09:33:14.424005,2020-01-01 23:26:38.271695
692090,2019-05-26,105676.74428649002,Q6f,g4WK6N6KgswWMTDQpoSWn5G5QOvnJbgkusK,A16C79ogmf8BkZQzsCMHjV4Qe1CUbyUhpgeZW0sKuBxSTRCm30D1IzQXEK2o81m8zzM3F9pvh8wV5SIv7mDhnLrKOhfg4ntOzzsClE2YgAPBB89L4nbrGON6Yzy3ruyYaFzZvbxvnzNgeQd6tZhzIIWx2eEDbKzv3aHc839UPuWMaPVYFUHg062MzWzPPRFWeci,2020-02-11 21:02:39.743806,2022-11-06 05:44:16.400258
704387,2022-07-29,776965.7570415144,bgNQZVYg,MuwTQxOBhCUew106ZZuyLFGAHGjLFgy53WQOBosu9pwN7ZBoNAnbiCFmnm7FRrBcgCYKBJQKXgHXjAs1xHDzkR5eOMbYllnISfh9TzLkmYcq4fYsGPxCGC4gs0Xj2y9TuaqUVS4niGfbj6,EUQn4DmIEbvenNxQVH6ootzHay6wAFhURdBMjA6TjLMPWu5urhncoeqPPw77sqy56GcsLvROUBax1Awc9xqxk26W74oWii8q2WufG3lVmdNuhtzh89A6tg2WbQ01oGVwoG8qZHEsikudjBoSeBQoMbXTV7zodLfy03l5quuXwa42tJq4lXMG3zCdZaZ7bfgER86r0n3exbeCyjO7iExPGblmvhT0KwZPqPU4EjG1ey2ZZf9UYfxmE2yV2mJqpBI,2022-08-25 11:18:49.804253,2019-11-02 00:20:15.525874
308344,2020-09-28,842302.5646051422,9uMffNJ,VPlNm8kws4p6gxZM9NualwYHbaLNTwTsrCN9NztJJ7dn2JuM9XAvg0bHar7wCnVSHFjRQMx8dCZSsMFbQNDMpSMvY7QcE6WluD0DwltF2w16es2EhQajOLmRhcNk2rmZEUfHuMoLSWeMMciTuxEMjv0oQrV9KRvohitaXgaNf7FJfzOPnEefNdlTy6OnieEsGR0KYg9r9NxzhJzD3MMMlv6rpU6XhgmcqEyIC5Q2hkOWrz,Q9W5kVHvyoL8Z9ojQ7kQuIccjbP47NA3mKbcRN3s8pQNuGux2bTI3NhD2YwHWnKGMT4hnzmBOfsvpQj9fz2pCL4S4E3pmLILLKPfVsgZYn0T8Esr1ND7kH7vCo8TisfHEnlqbyFa0FAL4YjlGRJxZLucJ8h8TvyoGRGsTJLSudIFA2iI9UTVJ4NTrxynGK8qt9FpowqvEzLvoMaaNsAUhfMMJvfK9BDe3cV,2022-10-26 04:35:30.199690,2023-08-02 11:03:40.641894
514119,2021-03-19,414556.4618975552,gYSco0fOrh,PxvOy18V03f9RwsW40Rf4uq8s19mrOCQQGXWsvFOetloPl4VwyU0vg0qKIg8tmrWUwQoU7wXYe3TFRKl8AVzSSpcwLGKXRqYgpDb0thvRAvUNA0qK2eId6x4bicOUZWrdN0p3hOQWzVKXSH8XxoInXaQsP7Y13xtnpoJIHnHDR9NPW2dlriY1KzmnSL5kGwy5xjB7ncNdrtIS,r9FxFerX8TvHhNflGXTEDi6mmerOg5Hq84kPytx2k52tcg3iQfGZxFcCSMZyBuOUR5CQTBn3dux93jY58tpZPL7arg6Dn2KcAq,2023-05-02 23:10:57.883157,2019-01-28 04:56:21.347559
109977,2023-10-20,22141.97497035193,4yp,soUwCVmYw9zm3jdio81oLVIwkmfAY2lSBXurVF,2Ovm9S24ICqAnhUFO9FPaGXgVnlQYpHpD15hnQvUCDJvL5TlTZcLKcJstxEwOeaKtZARBFEF35fJc1gI0lP2h6n4W,2023-09-03 09:38:31.663537,2019-09-19 02:01:20.937031
63797,2021-06-13,630629.0891115451,6q13X6E,pZ0V01mRoDnuiISNe68Cbzc3omG6Bf9cpRSXBvqnOF4bcZMjSCKABqfOuCgZaBdPLb4YKkh2EF3yOrWJqunNmGF12NMvRAH0pgUhruQItIBYIPmgg,iMvrY7BTKkhSNwaWE779PEdsMnjiMeW0uDONBNVUMWb6eUev5NV0Gly4olcMSclj79,2022-03-09 12:12:21.181723,2021-10-13 18:50:19.148019
48754,2021-03-20,563277.1847501461,LjXktkO,HJbfBOfaROLOQw7A1EY5JUF3CvEyt4yK2Ui02gQKI0IJdgYkbdRTs24dui0eBqF1ym87pFpRzcpHYgIYBsiCV7zLPaBZfKZ2feoa5b378VrumXhUv8oeCottBIqt6Ne0fP2uHvPQQ6M2NUqH67652ZCKYmNeJQV7U0GbPrZXYuG8fMFkp,dWO4udjQG8avQC2bVjguydirxQh6JGQyIOkPC0fsGztce52RNkwiSr7z1N2GWHboL1gI2YNQwHZvBWVOY8OuYi7DeLYnzK0DeEdlCseZI135jLKYzYQawqtT7Ss7nSMLYHuPdh6XFT86KLBJBFuefOSAKyfBBw74GJ4aKp63gsVfXJhwKhx9xG2Y6deQO9aMTCRAGdkwhJ,2023-02-13 07:35:02.134188,2022-10-10 19:37:47.717885
919528,2020-04-21,624697.8032538353,VbtEQMxBw,LMvVrczC3gbmy6OUydEUn3TSnu9tdNS2PsCbCuLC3uR387j15Iv4nSYzOynoI7s9AFoILD2BoT0PeWU63iJyUFCVl1yjzXm4Bh1JA3iQFZCUyf22H2jk6qVAu6BQPusHuJPz5vXz,axWAHgHzaztqKLXMlLnPu5YdgXGOTqQiBpbQIeCbJzjOyI9cMwjLaJpbNysVyyyflnQIfRcPmvup7DiZetmFsKy18aoxYM22nYMK7sDgB8Yv7OwsrsahsGodDk5itO0FI2nrPZ4DVqtv9CJE72D,2021-11-27 04:33:03.557931,2019-08-17 05:40:14.915151
566663,2019-07-15,579709.3038554183,XMdl,NxVZ1Ee9UpbMvThbriOb35HtUKrz1fTuNzRNX49GMJV5l9aB6F8fr1bBWwyGhq0gvph9uOKLgEGezYRM3uUHAD6mVpmTSxMCon5iM0w0s53puV7OSRwgN9xeI9tf3C4aogoDSVBx,V6P1mn0fvlRSEkJW3YVQ5l8BJAPijaSTJgL5j0N0ep5EGhVojNxdGMX7RhkJC9eCw66fxE4pUIq00jnYot1A0FxgzvFhHWFT1vX0tKBpfhzxg,2019-03-10 21:57:12.894871,2019-03-21 16:33:26.829027
291618,2021-07-25,846131.8784233973,3hXE,oZ4JxGZJVSAsTa7tpTvujeExcR1vWtugulqCof06usAhpKrZx1kAOJz2k6Z5v56zGVDjJl1ss5SPueQEW6ktaHCcQB9KXrLKqx6KkwoklFC26DWrx9rzD1o5GNCuk0wRopn6Qhkzgz,8Fd9ctZdD60QhPW4VOKYInkTGrV2MXPu68pDJAhHSxPx5J11YoN8DKgK5WjzivRCAQICSrAonVtoq2lMdNZXw965wYx962Y3Llox8jUAJfB1dFByFfa876PfH2diLx5hHzf9QhusiWgbnH1xK7FKUKNBfEmCjFbExfa8DBG4YKquN3cz5GhkZmDYCYOxDx2uiaS8TjhKtGepmtI1sTmkNKrdVlyIjr5cNWXOmAd,2022-02-05 02:10:34.002339,2021-12-02 02:03:02.672459
258147,2019-06-09,797929.026488787,0W3vRZnIX,SXYRji67Ir2wD8pzKM2q13kKdvkGGkhO,Q7ffHbIZ9Zq,2020-01-31 12:11:09.297184,2021-05-06 08:43:23.516381
374680,2022-09-06,755176.3552710706,6,GIq9b8Qc5rKJNeslOuaqr0D39g,JM2aE7xEWPtGgVc,2021-10-04 22:11:23.819015,2020-07-03 19:36:00.318455
881954,2023-06-01,136877.53774944055,KpSaqL,hAeQ1sC04ztD6x3bgsqSsphL2zq13AmziUTFfZMPvQlqzTyQfqYIRbiG9787dUJboQNhLeUYbMIDi55owez1NFHjk8B7CEDDrIVMSJXwLqNHfIHdWZYmUoc7qbb97akXZr,GCJjiTWJXmawXoOKOw8GdfdWV3yrI9rBHi4VOMAKLHnGzYmLB2fewHDEglT1NFqsM7gOvMLyydU2vr9jQEC2UwviFzBFWx88cAj1qnPKl6NcUb3BUqQMXWy7dFscneF5FI1C2lcLHJLbLC4bzSZ,2021-12-11 23:27:58.805947,2019-08-16 08:06:13.661848
620693,2021-07-28,235693.96093926448,u6BV9cPix,X0NWMaJ,C63njLoxNfQMaTAnG46HQ1DPIaMenthpuG0M5IZWDPgW6,2022-04-09 17:01:34.853160,2020-07-18 21:36:01.534064
783465,2020-03-26,844728.9007944289,G8NSDRx,OlS3CFCKES8URCKJDrPDzapZ2HhKuHzGwtGhv536dKSVBy21KL0m4Ue3bkyuYMuhHlUioY0lwKLDDyJL4FntTBIlMOxwuVGhHTgfIkhsX7PXqstUz0PkCBE7Ek3SReKeh0QM9VUNxSErKt87RTtYgUKzrnfSy0W4HR5H04vLE9LyarlV,W9h5zjHJOPLDCsdkDyXv92uPh8MhEGjYXw9JvmYajKr5AgwtdzvRD2ZwzlR0NbM4FrDJuAYkAcAb0vgdzGQ0it1W9WOMRywDhqSC9xOW9fY8CzpwCP8Wc3WDlH2RUrsVbISgUq1OD0AAKBYGp7V6x38XUnEUzqMB8IBBZI66cedl48coIpxVuiihweWyV6fALGaL6ZDsT2MwBatLjYq,2023-12-10 06:21:31.891408,2020-03-17 02:03:10.964957
786118,2020-02-16,532672.2574600519,MAVyZt8fCM,9CMQvksmSaTViV1pjnjRD0f5cOhh49UtBuy9iK4PhbeK7wVwLYItdOtZiwmcDEd7oRSFi4KGIe3JOa77PuvDqePxTn4bB7cRG0pZWGOdxj3tLV9mx3PGrNL95lh,SGvbpWFkApkHb2bdqqRon1QEggCn9m97RXwUfeomM,2019-07-20 05:04:43.066065,2019-07-19 07:25:00.594017
817796,2021-06-24,413656.75487905083,PQC,hChTDBlTgfpb9aUVQLuPKKHcdYWXHzdmyb42mjyj0HTaQW7dqyLOFBbB1cwJ2QbvMBlvs,g2vgbJFf7DBgVVCFE8wrqUZ8fzRCFWuky5yCcmrUqoV24e6GL7htYtcmOl4zPErXbuR7zwI0rU3GNIksf4qvb8MfpQQA4O7QiKgqHstNjiy5ZXEU5zHUnNJbyVPephvLcsIecDAFprlHM32M90fLvw8Td5FWgcH2,2022-09-23 04:29:15.326955,2022-12-31 02:41:01.330438
459503,2021-07-06,544031.1768069465,MYG5u2e,YOXnTvxMFdoeSgYdFT1CQ3McXdjVxiTeFfzG2B9omkln1VgtlBODVSjM7cSOJ9Q9PtRlIR8AkhqTARhbtqfQwgH40vr2nOzbuMFdTX67uugEn5pp1el3ZVnaPf8CmJZNwPowwLvCWn7X23RlXtIEkpHnyMW3hsx0A93fKugM1KG77ureRtAGVCPBcFkom6Vi2wfm06O7HKEBMujF1AUyHUjcAC1Xp9v3,6DoD2hznoFdUWNN0dwxyC0UhhOfZYpGE6JjCb2nJqU3aDBNNGLLfgYmubB65FT9mj4LUxpPG3PbMHe39HxPxnIJrRsb87osKcg4gh8KapHJe6IHYPSLPdkz1,2021-07-30 23:19:32.733550,2020-09-13 03:43:07.804242
942084,2018-12-20,726399.7253971914,S7IX,SA43RxAMaMBNT5s9VC0v35EYSqw29LHyXLxDVJ8JADJaFqGBeJ55h7FNIrqtDFEEFUIWpUESqei6iTPTqNfYQb14yg498nk,9XXpCHv3uML9PWcm2LAZoGFslj1czAAzDitPO1pHooSnh92Zwdmz6JOHtvrY6PwqqahXhttKMg79mduszo9dFfDFzshmit5Z3XDTTU2aeZtK3GJHHQ67iyirRt1FwImMEbBhf2I7ZB5kdB1Ysg7hbuQh2jIMZ5ekFZPdLzPjL7gNu3,2023-11-05 10:50:25.973158,2019-03-12 12:05:58.593286
516432,2021-12-17,640631.2445869518,9t,VfctkjnBonLQcu8bsk8AaVmJ1gsgtTt6f5Vlhf1xLrPZPS6FD9DA5IUTXhq3udr3MMkZQkAFQMKdJbuG6A4QgvBBHnRhsnIFrIJfh07y9zPk,yCRTmXDQeJTiogHGARJ1G6utuBkGeOhBbqfULc4MOduoGADATbGi7s94NxyDV99LMfpfohBC18KwBDSFmPX3Yo2O4XSqqvoqGad6eqsteEkWlxFgRyDLRHhMt6xzlFflojc7fylULxW,2021-03-13 23:28:58.248097,2022-12-28 20:31:55.097331
22320,2020-08-28,417257.418599338,LItgS8y,a3ZVaudKYfnesbpH8xMn9b7GrNDRtX3xBy5OXVNlHtlkC89TeATUYuWyB1e5fjTwLTgFVWDZdDIarGSfWQaSVJQjsVUJqWtyOEx4Z3FKuEPFuiDSGOnsnJKAQC5jH4EcwZnd6W04ofOigPzLcLJ69CxNUUQncLxOD2rkMWNmTFqzPuKadWVzvYzIoPEdl,F3YdBx0dG1F2d8fAVnnRVKRrHYT1PjJTpJ92udLC9Vs67LyOyENzrCwCxGSj7HmBGX0KJBahrHdzu6EK9Y7vAKH7tmsXBW8MbsDQQdHpIwkC5j2wXCTwmqtT5s2S,2020-10-09 10:07:12.987307,2020-02-15 10:55:35.689934
260405,2021-10-28,198160.43360563242,teJ2xWWKY,EfETRSz75ffDPYpcpaJH8jap3jtmUp6vXkbGss9FMUgl4NzoCp1hVliJ5,YrlP3lHwwbGnRr2w0VJoUaUaxKPIBBgdem1M40e7lCSCYROWBjhYEIdfgPKaaVEpr5UVVIo,2022-05-24 20:49:57.474280,2020-10-18 01:14:53.977838
363261,2020-07-11,657425.813649886,Wz,z2r9E8LK22OR2P0SksMaps0nlL7IL1vCMu3JObjX7K7WMC6jT4oXNqMDjk0DCqUYyRVpYhXar3MJyEY7oEon0sRuehiANarrKkTrffbCOURJiTmbjrMW3JqyQMvTMeU3aWKJAk1yryfYUp22wNb6wUQzgGUgsA0DkoxScuoGYlaK7zuxTs25CH1gf0nR9370LVG5vlMYVEbszRRDHf0kuCQsiskdDpHeaEIA6BNuquzZxyz2bIk,EJHE8529bjnHgBGZiF22ZhwkAIkB6819GP1A56hV9M9IPNAJ3D2F7PO34ma9hoZT2tuaTVRLiWYLPO2KJQzXqyb4dCAYI8EFcAxg1fwdwpsYo8oGl75SYQKdMmyFz41thbwBzd5x0LpJBpuzUE5wDlbgXZ0CCcu8MPh,2020-12-16 04:24:34.521267,2021-12-02 21:40:21.719695
322406,2022-05-01,166242.54312579782,b4g,dEgHmICRDd4cCS9l6H1DUZL5cFJIjdcRymHsACc8DoQ4zt611nKIXBESz5IhDHm93veip3BJ1ODitKGiUcit7oq0ca9Fty3zM4vK3zDQsNz3KSx1azpUfNYIInVEGEheWGNB0qcy1qeg40f0Iitil8QD0FSqicmCy2Qcox8Hza1FF3RM1n7QLV0v1vEajDopKCu1Q4NRUh7P9RTyXAeYCtnFrwWAyu9mn5,cG7FtubIqWYyAvNridD2rYWjifWkUUAtUz9qWEPDnd7fnCAPeyf,2020-10-29 23:07:02.200218,2020-09-01 23:14:06.376143
458590,2019-01-22,397754.5995177467,n5bX6uurc,HkCtt9HA4zIaPv41sIOrenj10lM91MUXHZMFzWo8LXBafWM0u4or4ynYxOCIGewziaCHZET2TwZ8VTUJYIikXx1Ba6VxxuCuBSYrsQuKcGsBP0iSs1Qbx2sPpWtzGabMzbvhZDc9wtoqnOq7KtUQvAKNCfE0nWAVqlFNfCZleQiFf1MfMINpn6Ja63SQh,oW0anQuqq81ggM9b4UrgDOtDwsU0UhNP1BDbYIKEfh1sNxeav1CV0manhjKDSMYwgN3j127mpfzo21pYoimI92ACQY2bf9SnzzzJtQwFcOcByJTG7UvDjPj3j88ZZTo5kZIbzYSRKWhoH9rbBB8lIxAa4jp,2019-10-13 08:24:10.899677,2022-10-12 10:23:27.678276
134492,2020-05-07,397940.4039510806,JRFg10O,rLjoxjBRRdGh9ohV5ypfmvTnu1oCSDOuPhaCyb5iWdoFx07x15znwh9Yqf3WPogQViX5ZK0wWVBoFBHX5n5PFneIS2bTdNUjLlWJp,37B3kSUUPJmDxyOoeOxsnPwnvaYDeYVYRCL1RKv0gL9NwzglpnVvUtgePamK3MOeGEKzfToCK8oklXFQQC6O3O7fcbsSVnBkZ15gJLMSxyMXgl8AaMdGDMbI709tznXcY8P2gx7QSn3mrVdKJkH,2023-08-27 00:09:54.345462,2021-01-14 00:32:01.610281
293105,2023-01-12,918661.8865251396,YfLrmdJM,hWZ2mxUwJhzj8ZOkPlAh6BZhZDhWBchE4gtnVrsWLhKL9ZcfDQlUQSuMjeYjyocFFgyrae0,xkSnuO6EG9X62xTw0CTLc6uxQO0SL6MX3Z5KSSABIdVQPtUkfV9pOLqTzkWJ9LW3zgooayfVv2gJVrn81wNqu3hCbec1mzzLBROHI5YN4W2tx7kYVMNlmB6EjW1Iy62D17Z8y5rKNfcc4QtHwhlaUqLqwUszsI4nJxYePqjIRSJZ3HWU5cGMUveUpOgnhoIrK0ENSkfve33FuCPJo6T0L5VCe5PJQmqw3CK1odaQVmFYoXm6wBMTBwlBkLd,2019-06-19 20:51:47.377241,2023-08-11 07:38:32.517800
309992,2021-09-16,992014.1876006641,CNx32Lfc,nLLoxasXLCOYJYN2OWA3YNcncx2Ao,kazIOqHJfyi9wC6qWmf8rh1ddKDoLxCSTmHKsYSOJVyuRS1onqvwKBgBmwbFHnviJ1xVeZ1tzZSUtww5nYsBBaFTAT6exCWs8vaMgAkXzCG9JoAxsIJr17pgcglu6vwZ8301L55sYg6E3MAztGTuM1UYNlxWoffWRMAcu9ajRfUsSmnuDd6xgjBVegtgqWnwvk8gomaP,2020-10-05 09:45:53.185079,2020-09-12 20:29:13.014696
75158,2022-01-24,3963.898023721019,kBTw,TSrWW2Ob1cQhUry9jTz56gaaXQE5TJR2kpTjjFXx5g4hJ0eyq43HJPculUhqXctedcAuq0vFUU93irr9rbAXTn32MuvTPeMkC4rUTEjpGrCsuk7vmJMC2hUufLSezscVI75OGvmzZgM359qCS2sjIlKn4ziEwso64QJ91Tsj,0S7QklTpDt7Uk4KcVjwSi9J4qU0tl6O8NvUmnpxv6bRS0YEYxaJuLBpmoUipcJI4C53AH,2019-04-26 07:32:06.221019,2019-10-17 22:39:01.378161
145320,2020-06-17,103796.20277011265,Pp5bs,Wl2Y9veXI6Q3KcXGFH0GK5,9YminSgjXI2RDLks2iVj2emJojfsxVXCKiawQMcmXFAMTFlTkobySSXWO0Fy6y6uT7k6oe0X4CNGPNl6pxxVS7oXNAIZapePHt4HFOnLNyt5SahsMBEtYsN69YhiLMaDA7F0u92EYoOuQiHUoyli5Atnf9oLH3K4Oy0ecGC,2021-07-30 22:28:03.159093,2023-09-03 23:36:40.581997
366201,2021-03-07,479156.0516874962,954,8MLUGMcvUNl9eHUWhNqjAwpcBLBd4kXgvwvvqBIanUxNAmRQNCFrrAIgXTko21id4mM1fX4wBL6QE82q5Xo7AuQEx0a65YewVZz3IRC5KtNvbZ9dx9Nwwth7nn2W3EITOsAGiR5yXBnb8nNwFXk67FYE2rTpcqJbCWpiUoxC67X8Iz3dLYzJkWj65QYC023ZYnDs0zwxGfE8M,bREWxCBsFKXnwV1WO4TkZsbEfSjGEf4UaR7H6YJvmYgZcMlHe1beXHmLjjGygl3JmnBdo9ZVx6yyDUVwbcwlDuUhDwrN12dYMPpCwUrMOlhtmFROFnxK1H1gvVhu6tBHKT4QzcRXFbZmUVadDZGBOUMNywz0itSJw8EOJyPDuW83SoxHw3b0h06MDyhsWMNxlPx6miZKbNWvbUrHMU5HuwjNIHfA0co5E3Ff4Rh42lFk83LQDb709sU,2022-12-17 18:53:15.907189,2023-02-14 23:45:19.376764
15674,2022-06-28,611182.9998665787,w2DAD756Zm,5R9uTaawQGVGPZnNWMNY5krlgCQTDsldDZhV5,cWiqsZEfge6hdbawd6ccGAkEneGCJCrtrvN8BW7ScnfrqMfh4EyfL01N75RRtYHLES0rJid3i1gqjpCPx3JY8Gewpjw6MqqsUl14DjmNi3R2Pt,2021-02-24 03:23:02.355701,2019-02-20 04:32:56.007384
859467,2021-05-08,284612.09166776435,lL,hI35qx6oWnQCdugijcGUdxiXHX2kZ1scGJmq7bsSqBIXnZBNaKXb0xmwIdTZv3VMIij2Bo9HuaES8kS2gj7zzwAoqjOs6NaVv13bJORavaoWDLwONIshFpJyhGP1SMulKKE,3B3LR2HZtkqDz3ObC51LBGiwDYFe5FTLDH6uqrUKMw3xtlyT09uxsk9iH4hzlfiq14ZpUOGBitXGNIUrfzb1kufHf8DvYiLPqnBOE7SM1pFA6nGR1DtM8avuUAuVnx2Ba1V9nZNBDLufP6i9lw6,2020-06-08 04:10:51.249629,2020-10-15 22:06:54.071046
49916,2019-01-26,109551.63386098403,ICQeO0Rg,tzCRMmCs,OdK7dYmHp43fcRuO1zlFOtN7ufV2BzHMmlJZmr5QX18xxvt77nD9X8620IDTJ4XBevW5uRiZpGemE6kBtseKaAZIlEU9w2sjxTJKF0Il7JkyUKyWq53hVnhy3ZDZn1DKH6kvJ39uOtOuwX2ancK51lK,2021-10-10 06:28:24.409551,2019-01-24 20:19:43.053357
203743,2021-07-11,624493.318431128,Qgs4,WKg7j0whx7DjBUU2ZBdIZucTdoNt5ML4GRhhhwlzwuua1WpSORjX0MejxXk7P6Vexs4rCl0OWWcq8N83nAZtqKYnU0WjE4QSbfGCr4OhSgYrhPA17DqG98bm1VIWqPwUm8,xNUXjphCiloLZIpGah2BaM61oaiHVSOhQwGpTSQOAKY7jFmekCD3xYRwpYjGHERxj7w0Y99qq57E11ASGyjCTfYCk2Vn98Qne9YAUovzytrKZNtUXl7PmxAlAJRSVmd2hIYBx3K9tHyEmYV0yDRcneMNP7sA6BNSuzl0zQvOxfiwezs6rzByC9vrJftugGsyUxR23yt1MqA9pYZR3GcaVbmo2udz5UDzUuAgaA3qBZQXrlONVal,2021-10-06 05:59:35.128705,2022-02-24 13:54:28.348608
